gene_id,"(MEAN) Desiccation stress (Wang et al., 2011) No desiccation stress","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 36hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 36hr"
AGAP013078,231.343450577202,273.7656415573203,322.08717615805057,207.46656235380362,198.72828406537968
AGAP005036,538.0382437714879,828.535590597393,630.3164393149979,612.3690790322648,595.642565705113
AGAP029784,2880.9418588635754,2943.2104735673747,3344.152399533674,3506.7652948607406,3908.4115943276915
AGAP009403,222.37102275598178,181.9097054378368,160.67690700757402,156.06599461706713,143.32288676069112
AGAP005038,393.0026117750331,200.38941221302323,204.63690791511056,269.4610177924665,231.57140409961528
AGAP011103,33.99893388668202,34.89606579211223,33.37711697782608,38.71565121402356,43.131598539889744
AGAP005041,,,,,
AGAP009792,533.383659651846,908.026016143732,471.8117187101649,652.2777400420314,540.1837497722681
AGAP005044,510.9683427667976,607.7176872408442,527.4571549347249,461.89622080381656,368.0113924626876
AGAP005045,,,,,
AGAP005046,12023.96512961091,12774.241058023954,12012.717567032529,12770.701370658639,12511.20650035161
AGAP005047,24.769731706566343,20.768138103929754,24.55038619120843,23.51480507545306,23.161767482922922
AGAP005048,92.88451214171626,117.29681583843083,102.04081672019285,88.73930143223468,87.19539417306561
AGAP005049,396.5901436861335,425.8104187709246,375.8205128105551,312.87928368202876,229.8597504353491
AGAP005050,,,,,
AGAP005051,,,,,
AGAP005052,95.01509389557044,102.84336804223197,97.6821158402841,98.53981704876728,88.97573547411282
AGAP000894,64.3277073231936,63.82969362802339,69.2254216058917,70.31537982049039,73.7718681060144
AGAP005054,133.41642874151233,157.1316390760042,151.65323710234955,123.67992908972796,100.03446923270758
AGAP007804,136.7576248742615,152.39771072343885,102.75484094820862,126.67342605979434,110.28146879159073
AGAP000305,995.6794236448465,740.3096601926536,785.4577786391077,679.8629103524763,714.3397162096487
AGAP006606,,,,,
AGAP011244,512.4580440707648,563.8236074550424,401.62358010657033,447.36233849088546,355.02581994070226
AGAP004448,129.55918601591554,123.14250564415099,115.80008266628923,127.43850788140853,114.64794440978022
AGAP005059,,,,,
AGAP005060,344.2916478842661,442.76961974008407,347.5790686806642,359.00626489045254,291.80077647233173
AGAP005061,11244.057296808887,11908.051288480736,11044.381670939647,11405.363918815867,11318.277309214376
AGAP005062,259.83930543300966,298.68909598141477,277.6669506194578,297.242348929765,289.68208588306754
AGAP013469,572.933851121645,580.4196487205548,647.2111113456208,743.3201412161176,842.0195144375883
AGAP005064,118.97544530111246,124.69026749344367,124.19493279713728,187.63921186135914,168.61081721246794
AGAP005065,53.21579201114387,173.37175468201775,97.09347937783551,74.66666763259862,61.92556193687801
AGAP005066,,,,,
AGAP004937,338.7880592847117,446.71989861217384,393.7415398340134,433.5897230221565,361.7844695544239
AGAP009570,263.67689250428754,298.455076304253,267.2367788032581,254.18588920065275,234.47439315023323
AGAP004594,19.137958479163295,17.205942697034867,19.05618593587921,19.72061179218836,21.017947992301686
AGAP005070,133.8316031810738,173.64385421190613,138.56052506980666,146.31764045522408,119.02135135671891
AGAP005071,404.5796622812414,458.80423118055836,434.09436987660735,466.499728431359,540.9056548980635
AGAP006699,406.8593008435043,271.2771583530938,303.54572334932254,316.04942896363235,283.8323272239631
AGAP005075,624.1336426092885,709.7316211946531,667.0714174129679,707.9794860000503,744.6756506710907
AGAP005076,382.70261613435537,308.49626427740384,332.6664278671808,333.0372745620081,359.94489577388754
AGAP005079,651.796397928941,419.2727168062833,387.498655643292,411.714413245108,398.6973325732313
AGAP005080,1067.2610541275844,1378.4200438746232,1166.5441868281089,1064.7635174089219,951.5377197209576
AGAP005081,2861.537781721652,3235.6725071476635,2780.4933088136627,2876.452856320822,2866.1528613874766
AGAP002200,234.15091345906302,209.1403370226805,211.91140897583497,224.53903890071888,242.742558511398
AGAP009025,48.06004795841425,51.03212541340269,50.48940175513418,51.759841307140476,57.68849415287168
AGAP005091,1024.869000607032,960.3307043838006,1113.7406308203726,1439.879614021362,1582.1182085543426
AGAP005092,258.56397549570653,272.5345254577171,289.86756911774836,306.2795301450512,275.5996437617105
AGAP008656,61.33272317512551,61.7616475391722,61.28536423257499,60.421887183977596,64.1008901878774
AGAP005094,,,,,
AGAP005095,9781.738014666957,7904.179637811433,8000.642686027667,8158.142489414604,7854.299192211269
AGAP005096,53.69445855872644,53.18297484546818,56.36220825436627,50.663287770517435,54.83372606642937
AGAP005098,117.77320666489855,117.20192414836116,119.64469064418428,122.7913315441466,122.86640929737223
AGAP005481,,,,,
AGAP005100,2051.9074141323003,1693.7145554413416,1704.9339095107184,1781.8065040308647,1872.738217716738
AGAP005101,134.36630509109074,88.23627548906373,117.87284148920865,94.70656258637283,107.3139045899601
AGAP029726,184.0555478194163,159.12756355545196,177.60059145364286,155.65790403906385,172.94227014483704
AGAP005103,3604.854537728243,2983.830585635739,3673.9718825623418,4085.934013875023,2952.5242016275547
AGAP029047,78.94375783029446,76.7325434752629,81.04862503724358,79.28746400557382,80.56896184607031
AGAP005106,159.46600085738595,234.57166047397615,169.09937965827274,174.1021342129957,137.51863874724228
AGAP005108,609.4546066823806,700.8594535551092,571.1070291184847,606.824759914674,540.356783274699
AGAP005109,5182.742316313799,5301.46355981672,5744.337540959227,5221.776050876775,4782.999383395372
AGAP005110,479.6572146909502,446.21028333441114,429.480764963301,440.9572167797657,402.54605775391593
AGAP006579,79.73265125441888,76.76377934444866,79.00200982176382,77.76174846247113,79.1285598437216
AGAP005113,153.67541448402324,133.8698708734526,134.18411238422274,150.1163631971643,164.86104585129604
AGAP005114,,,,,
AGAP004204,231.9443513887999,238.28553336391067,245.48440662015437,227.82898532567458,240.92770821908633
AGAP005116,246.03846720306925,300.2722854794961,252.59460033111353,224.4215606316355,209.32076116447254
AGAP005117,785.2074266806818,1069.151171141426,996.6841495724356,936.8342308489202,921.4039330933043
AGAP001090,331.6054521200245,349.9691102253892,328.1308605981262,306.30605374406696,244.4609124869221
AGAP003400,120.36722579961675,106.90941087474556,124.54190872789636,116.35021117467664,120.35133501631746
AGAP010564,938.6932988562003,972.306729281925,810.5304569166415,853.8077560715907,730.4035848909156
AGAP005121,736.0361245166308,617.0173234536406,614.570677824553,696.35300913984,713.9883247279688
AGAP007076,32.91372905801873,34.71374182950034,33.6494847043802,32.35417508397964,35.98881433991019
AGAP007102,135.20877154987755,146.07038806230773,108.29516808696935,120.65864961354748,118.4509992543071
AGAP005994,,,,,
AGAP009659,213.82524413945592,232.6220657022511,232.70889891229808,210.481566262648,205.4866870163956
AGAP010179,144.01572818008435,194.8479559787527,155.40886471633652,156.13390509010836,142.46858351789632
AGAP029692,1564.3255107841821,816.0358303790198,934.8258110230798,898.363163231292,704.7713995675366
AGAP029290,,,,,
AGAP028405,,,,,
AGAP005127,155.30481383140287,201.12169564879832,176.22028310243752,195.40756397122465,182.8468088611866
AGAP003649,663.569782765136,631.6993979443557,613.5940589654938,718.4960165693352,832.7223103313453
AGAP005129,539.0451777159549,613.622503147973,499.68578506217244,478.87817047333374,424.8608867078565
AGAP005130,538.4234757867464,564.560746301358,492.65029095773417,466.33323654190286,441.71442567602054
AGAP005131,11121.587321180721,11521.173892275167,11611.364348346837,11381.673508656744,11452.434172852289
AGAP005132,879.8949820050311,939.9889649044329,948.1318649450511,743.3884432772721,713.0157021188161
AGAP005134,12612.354538435675,11346.325681914666,11166.583658590107,11452.99787990181,11100.85685934332
AGAP010410,38.813387230824,44.56487206011127,38.75075759777816,43.844606111046346,37.93479983047162
AGAP005136,945.7402311022013,1139.541310024482,889.4132049227802,933.989397787075,837.421378597258
AGAP005137,102.73507677259151,99.52485394378837,112.40734562251784,106.69453540251216,120.92734665153843
AGAP006932,123.81266109426463,127.58699625448703,109.74603678472997,119.82789332555554,121.12616773498299
AGAP029480,82.13114802375927,74.17828237557865,76.28975856861604,73.03355256189883,85.93993191262828
AGAP005142,540.5989861533205,593.3642827748628,585.923100792379,560.6878838162207,639.6376937974767
AGAP029707,1011.6247972624681,994.654341759532,1153.5001849484424,1108.285461950483,1669.3837299080872
AGAP005275,279.66418835786925,315.34977748514933,299.1694858301734,311.1615717049687,319.3689149714783
AGAP005144,502.6202595069743,706.10674853519,509.6409498012042,547.6432692153619,539.0704477958365
AGAP005145,,,,,
AGAP005146,26.687874583049684,24.15901987526564,27.287768014334695,27.04420359253076,26.432145475700075
AGAP005147,79.44950026606384,115.57895998131814,106.35626907895198,112.64016225297921,113.8314181647711
AGAP005148,987.1137315798497,1176.9195084365988,1167.7375351199055,921.509412046037,752.2125101433965
AGAP005149,1739.7328978819967,2295.034236388027,1623.4252022104395,1695.6820071932,1459.4745415842008
AGAP005682,141.60122773997733,112.88148232690385,120.46248055584921,126.61876886876958,129.88850291373248
AGAP003192,540.3298008492139,541.8961034069455,576.6756104351025,701.2699940250465,717.9809277631663
AGAP010599,45.99176780023497,45.140993381664266,45.76618335168033,46.2553629020264,46.94842907308744
AGAP029656,98.0950266809169,96.65156969641741,98.53577238862671,97.09721803608447,100.04272710863543
AGAP000576,137.54524989234577,146.68932819484098,141.57644838143426,126.05809625285016,129.38979428837592
AGAP003764,,,,,
AGAP005160,3007.5545095322527,2938.6744724926384,2678.621422710921,3248.0879674619455,3028.7354632892316
AGAP005161,171.99228384742554,206.44626693658037,169.32222187996928,171.1959782498424,167.86721690368574
AGAP013480,150.4395384427382,113.92021571287796,119.47770097155397,111.41966861371844,101.34492006459953
AGAP000989,104.45444003610427,47.53588200247511,56.78960846312074,56.01485104243049,62.67305660986675
AGAP008833,45.14408193412618,44.814849046590176,43.71510293568476,41.2588750605358,45.710909021452906
AGAP005166,88.14274600374301,66.68348074557998,74.06987882978724,71.23120751396776,65.72711261999085
AGAP008697,207.99246843420607,247.68671335115138,217.8939786657428,240.44157428727482,227.9478360061264
AGAP008650,78.83544020181613,73.81988090777523,86.2006915289676,82.7659171051788,92.47255894300187
AGAP005169,229.0894888840012,139.67354012277704,171.5829786875471,173.92812199915636,108.60850974006514
AGAP005170,275.563555189078,292.97575638881585,220.66611540625357,247.39309456725115,269.28187760868116
AGAP005171,39.24297592657454,38.65505093987185,39.275694735101894,42.632965739783806,40.61563527935869
AGAP005172,,,,,
AGAP000523,6380.520573659557,5579.679577878792,5316.70472486811,5415.986021400513,5307.43822907035
AGAP005174,214.11580199533566,320.47766175646893,247.0077569132669,246.89862743303132,282.06751446471026
AGAP005175,2818.354649096444,2512.63876746412,2587.5349787328946,2682.648947556352,2413.9273804624177
AGAP006619,,,,,
AGAP012112,264.9268102978517,398.97930257305035,339.84720040551287,301.1043816525322,292.6542147479005
AGAP005178,406.34809822363513,434.6973881256815,451.5634639525907,403.4804672025672,549.104365939937
AGAP005179,,,,,
AGAP005180,392.8472886394714,518.216960711614,469.1018440868308,437.6041352262992,481.4693076779583
AGAP005181,,,,,
AGAP005182,43.21431737240189,46.618396828078204,47.242796063073904,48.08774897491484,47.083512484581824
AGAP005183,162.96858367501798,161.30571552447316,171.71904056305837,183.2765899563091,192.65310540732406
AGAP005185,45.86883749676624,39.36359221442513,42.71060719276395,44.71920194228461,48.801040023414714
AGAP005189,331.3931532882561,394.538197681678,412.18011822489933,326.68582116855566,292.2744669866955
AGAP005190,278.41100176150525,381.24112079879757,360.06536477821675,328.5365908923601,338.7632297413444
AGAP005191,302.31838530250013,396.7585520035511,329.4858185307513,329.4281605050225,314.67671786499824
AGAP009702,189.34848147384162,224.14326949317055,209.5179429142795,189.53460122376532,196.70501030814583
AGAP005194,2682.5232688856117,1616.3792488155896,2173.1165397347695,2284.757336807406,2649.7984432411095
AGAP005195,2899.2717724440213,2138.5617357067977,2845.615396405017,2824.29489847992,3562.069771628108
AGAP005196,1641.5010529522153,1237.2317960502746,1287.2933064428998,1080.313995273572,735.6727232992529
AGAP029624,93.76068780909326,92.36536482617298,90.9521772503272,93.54322662655177,93.84676093216214
AGAP005198,493.9726135458422,599.5401790734818,696.1128815456785,581.9373519647397,709.7972870545624
AGAP005102,430.5248059798955,542.6112100535069,503.4073117918692,454.10905645710204,433.2661795409186
AGAP028104,,,,,
AGAP029122,288.28363171328436,333.8612951745311,274.13065060703394,362.90485139551856,375.00945420052653
AGAP005201,308.8875003819966,353.4445041979572,305.2410450876424,296.39403723277553,302.9102675875366
AGAP005202,2110.2892612132846,2565.856691885202,2196.818706123984,2397.8076228405175,2532.126192146563
AGAP028178,,,,,
AGAP028156,,,,,
AGAP013364,,,,,
AGAP007691,85.72416402063622,97.48544377035556,90.41858497775357,71.9820398858521,73.5389458934599
AGAP005206,1299.1704156331366,1661.93688625744,1598.3301435450721,1439.398196003572,1388.3285703113952
AGAP029284,185.84952954812826,144.13169238036943,150.05031995512192,137.7110047140447,135.74231674249938
AGAP028149,,,,,
AGAP005209,588.1182208566565,502.0074652040014,621.2855013733439,636.0042848694969,788.2485369867712
AGAP005210,1352.6051344737843,1496.6022148872794,1351.386769006318,1184.7155544904547,1052.0759047281892
AGAP005211,532.457427350749,648.7787584134489,575.7504570288679,546.9376195634055,533.6721824921968
AGAP005212,547.1859675832766,688.0931292600112,578.637038995021,580.9126933996595,550.7955391421364
AGAP005308,,,,,
AGAP005214,,,,,
AGAP010088,107.7627725338265,126.8185918824762,114.1939593036958,127.31180841863221,98.390459343413
AGAP029674,40.940801436605085,46.709127805880044,44.53121311616484,46.96828379944154,53.88830097069502
AGAP029713,,,,,
AGAP005217,107.60676488245689,91.12579305789106,93.16863715461628,90.58325162750324,91.23402372198879
AGAP004915,44.1142773566963,35.41613827127579,43.32412605005449,40.19133681626059,40.73823982250102
AGAP009777,159.456336109,199.5034652295997,193.14308871914852,225.82966502322512,217.46784556371918
AGAP008542,143.3975171946288,134.67854574890688,145.1915535049692,153.31685083213986,165.89135365497233
AGAP005221,203.64957622347026,214.80593846594255,186.8559180676979,171.72871781480077,164.37000988337886
AGAP005222,261.5023425439654,216.65224995609586,241.84017184618773,186.26012066128075,195.25380258113682
AGAP005223,352.7943722284728,434.1154613638536,387.81841576713555,602.421177439957,573.7241742654072
AGAP003714,1084.8387412390864,557.2568984792858,495.6919226799141,258.60320462693437,171.15838748327954
AGAP002536,442.9123275518439,290.1992734062885,502.7290831805078,407.03524838730715,334.54657357358343
AGAP000271,40.19077391111319,44.47491413317202,40.68929912425802,45.55602620677965,46.09409128416018
AGAP028086,,,,,
AGAP029574,228.03060995242225,265.6722753982213,244.4626093389971,236.48337662139645,230.84381283329114
AGAP005234,3719.066759258007,3487.7054044682463,3758.653088212339,3597.9262517237526,3425.2254862118884
AGAP012057,222.02101753639388,289.73799587585563,307.5948061818808,252.51757422406837,295.7757648262191
AGAP012271,396.9656040219413,403.7399648076274,444.7551099500046,417.39370871315873,393.29197183395826
AGAP009855,18.275291703275805,16.969681989145272,19.523535069229368,19.79998463985994,20.95602515823972
AGAP005238,672.3739636861457,532.5397078342086,969.2937878658067,406.0391118642249,423.92837059396027
